통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,놀이및쇼핑,쇼핑,GCUT 현대아울렛 동대문점,"서울특별시 중구 장충단로13길 20 (을지로6가), 4층",,37.56873455,127.0076665,,,,,2026-02-16
,놀이및쇼핑,쇼핑,GS25 경의선책거리점,서울특별시 마포구 신촌로4길 18 (동교동),,37.55717517,126.9282065,,,,,2026-02-15
,놀이및쇼핑,쇼핑,GS25 남산서울타워점,서울특별시 용산구 남산공원길 103 (용산동2가),,37.5511821,126.9876498,,,,,2026-02-16
,놀이및쇼핑,쇼핑,GS25 노고산본점,서울특별시 마포구 신촌로16길 8 (노고산동),,37.55536314,126.9348205,,,,,2026-02-15
,놀이및쇼핑,쇼핑,GS25 동대문패션점,서울특별시 중구 을지로 254 (을지로6가),,37.56599299,127.0062974,,,,,2026-02-14
,놀이및쇼핑,쇼핑,GS25 서면문화점,부산광역시 부산진구 중앙대로691번길 28 (부전동),,35.15456032,129.057499,,,,,2026-02-14
,놀이및쇼핑,쇼핑,GS25 연동서강점,제주특별자치도 제주시 신대로16길 43 (연동),광성빌딩,33.48672233,126.4917873,,,,,2026-02-16
,놀이및쇼핑,쇼핑,GS25 청담중앙점,서울특별시 강남구 선릉로148길 32 (청담동),,37.52264468,127.0421804,,,,,2026-02-15
,놀이및쇼핑,쇼핑,GS25 합정성산점,서울특별시 마포구 독막로2길 13 (합정동),,37.54798924,126.9148053,,,,,2026-02-15
,놀이및쇼핑,쇼핑,GUESS 롯데프리미엄아울렛 의왕점,"경기도 의왕시 바라산로 1 (학의동), 2층",,37.37581686,127.0102773,,,,,2026-02-14
,놀이및쇼핑,쇼핑,H&M 스타필드 코엑스몰점,서울특별시 강남구 영동대로 513 (삼성동),,37.51182391,127.059159,,,,,2026-02-04
,놀이및쇼핑,쇼핑,H&M 스타필드 하남점,"경기도 하남시 미사대로 750 (신장동), 1층",,37.54540412,127.2239403,,,,,2026-02-03
,놀이및쇼핑,쇼핑,H&M 타임스퀘어점,"서울특별시 영등포구 영중로 15 (영등포동4가), 1층",,37.51723326,126.903716,,,,,2026-02-14
,놀이및쇼핑,쇼핑,H&M 판교 현대점,"경기도 성남시 분당구 판교역로146번길 20 (백현동), 3층",,37.39279369,127.1120171,,,,,2026-02-05
,놀이및쇼핑,쇼핑,HEAL 두타몰점,서울특별시 중구 장충단로 275 (을지로6가),,37.56888494,127.0087751,,,,,2026-02-16
,놀이및쇼핑,쇼핑,HUHU,경상남도 김해시 관동로24번길 19,경상남도 김해시 관동동 1057-2,35.17548614,128.806118,0507-1335-0869,매일 12:00~20:00,연중무휴,모두 가능,2022-11-30
,놀이및쇼핑,쇼핑,IFC몰,서울특별시 영등포구 국제금융로 10 (여의도동),,37.52585804,126.9266241,,,,,2025-11-17
,놀이및쇼핑,쇼핑,IWC 샤프하우젠 갤러리아백화점 명품관 EAST점,"서울특별시 강남구 압구정로 407 (압구정동), B1층",,37.52791819,127.0418317,02-6905-3682,,,,2026-02-14
,놀이및쇼핑,쇼핑,IWC 샤프하우젠 신세계백화점 대구점,"대구광역시 동구 동부로 149 (신천동), 1층",,35.87794067,128.62919,,,,,2026-02-15
