통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,반려동물서비스,동물장묘업,아이드림펫,인천광역시 서구 원당대로246번길 15 (오류동),인천광역시 서구 오류동 434-114,,,,,,,2025-11-12 2:40
,반려동물서비스,동물장묘업,아이들랜드,경상북도 경산시 와촌면 불굴사길 82,경상북도 경산시 와촌면 신한리 산 54-8,,,1522-6979,,,,2022-02-16 2:40
,반려동물서비스,동물장묘업,아이별,부산광역시 기장군 장안읍 기룡길 11-33,부산광역시 기장군 장안읍 기룡리 240,,,517274499,,,,2020-11-28 0:23
,반려동물서비스,동물장묘업,어게인,"인천광역시 서구 원당대로262번길 40, (주)어게인 (오류동)",인천광역시 서구 오류동 434-119 (주)어게인,,,,,,,2025-07-20 2:40
,반려동물서비스,동물장묘업,어름비 반려동물 장례식장,"제주특별자치도 제주시 애월읍 어음13길 16, 14호",제주특별자치도 제주시 애월읍 어음리 1983-1,,,064-799-7766,,,,2025-12-20 0:20
,반려동물서비스,동물장묘업,엔젤스톤,경기도 김포시 하성면 하성로 720,경기도 김포시 하성면 양택리 251-6,,,031-981-0271,,,,2021-10-31 2:40
,반려동물서비스,동물장묘업,오수 펫 추모공원,"전북특별자치도 임실군 오수면 춘향로 1554-95, 오수펫추모공원",전북특별자치도 임실군 오수면 금암리 864-1 오수펫추모공원,,,063-643-0486,,,,2024-01-19 1:16
,반려동물서비스,동물장묘업,이별공간,울산광역시 울주군 삼동면 삼동로 140,울산광역시 울주군 삼동면 조일리 906-4,,,,,,,2024-03-24 2:40
,반려동물서비스,동물장묘업,전남반려동물장례식장푸른솔,전라남도 여수시 율촌면 조화길 31,전라남도 여수시 율촌면 취적리 964-3,,,1566-7112,,,,2023-08-17 2:40
,반려동물서비스,동물장묘업,전남순천1004반려동물장례식장,"전라남도 순천시 서면 순천로 260-1, 동물화장시설",전라남도 순천시 서면 동산리 543-7 동물화장시설,,,,,,,2025-11-20 2:40
,반려동물서비스,동물장묘업,전주 반려동물장례식장 아리움,전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-44(효자동3가),전북특별자치도 전주시 완산구 효자동3가 1039-1,,,063-229-4444,,,,2024-01-19 1:16
,반려동물서비스,동물장묘업,전주 하늘,"전북특별자치도 완주군 소양면 전진로 1630, 현대오일뱅크",전북특별자치도 완주군 소양면 신원리 1-3 현대오일뱅크,,,,,,,2024-01-19 1:16
,반려동물서비스,동물장묘업,주식회사 21그램그룹,충청북도 청주시 상당구 남일면 신송서원길 120-30,충청북도 청주시 상당구 남일면 가중리 309-1,,,1688-1240,,,,2026-01-17 2:40
,반려동물서비스,동물장묘업,주식회사 아리아펫,경기도 이천시 마장면 이장로 329-2,경기도 이천시 마장면 장암리 525-1번지,,,031-635-2266,,,,2018-08-31 23:59
,반려동물서비스,동물장묘업,주식회사 아이헤븐,경상남도 김해시 생림면 생림대로928번길 10-5,경상남도 김해시 생림면 봉림리 872-1,,,1577-5474,,,,2024-02-24 2:40
,반려동물서비스,동물장묘업,주식회사 패투헤븐,"강원특별자치도 원주시 소초면 현촌길 90-3, 나동",강원특별자치도 원주시 소초면 평장리 1048-1,,,033-745-4211,,,,2023-06-13 0:00
,반려동물서비스,동물장묘업,주식회사 퍼스트펫,전라남도 나주시 다시면 영산로 4952,전라남도 나주시 다시면 신광리 911-4,,,061-337-0991,,,,2026-01-16 2:40
,반려동물서비스,동물장묘업,주식회사 펫콤,"경기도 안산시 단원구 엠티브이1로 159, 동신엔지니어링 (목내동)",경기도 안산시 단원구 목내동 517-9 동신엔지니어링,,,,,,,2025-10-16 2:40
,반려동물서비스,동물장묘업,주식회사 하늘소풍,경상남도 고성군 회화면 봉오로 145-21,경상남도 고성군 회화면 봉동리 608-1,,,,,,,2021-09-30 2:40
,반려동물서비스,동물장묘업,타임투반려동물 장례식장,전라남도 함평군 학교면 학교월봉길 217,전라남도 함평군 학교면 월산리 259,,,,,,,2022-11-24 2:40
,반려동물서비스,동물장묘업,파트라슈,부산광역시 기장군 장안읍 기장대로 1561-68,부산광역시 기장군 장안읍 좌동리 49-1번지,,,051-723-2201,,,,2019-06-06 2:40
,반려동물서비스,동물장묘업,펫로스 케어,경상남도 김해시 상동면 묵방로109번길 3,경상남도 김해시 상동면 우계리 112-1번지,,,,,,,2019-04-12 2:20
,반려동물서비스,동물장묘업,펫바라기,전북특별자치도 남원시 보절면 파동신동길 161-29,전북특별자치도 남원시 보절면 신파리 403,,,,,,,2024-01-19 1:16
,반려동물서비스,동물장묘업,펫브릿지,"경기도 안산시 단원구 산단로 232, 신안산비즈스타복합지식산업센터 7층 710호 (원시동)",경기도 안산시 단원구 원시동 770-3 신안산비즈스타복합지식산업센터,,,1670-2818,,,,2025-10-16 2:40
,반려동물서비스,동물장묘업,펫오케스트라 반려동물장례식장,경기도 화성시 효행구 비봉면 양노남길 108,경기도 화성시 효행구 비봉면 양노리 755-5,,,1588-1289,,,,2026-02-01 11:42
,반려동물서비스,동물장묘업,펫콤 안산점,경기도 안산시 상록구 서당길 10 (양상동),경기도 안산시 상록구 양상동 42-12,,,1833-5158,,,,2025-10-16 2:40
,반려동물서비스,동물장묘업,펫포레스트 반려동물장례식장 경기광주점,경기도 광주시 문형동 오포안로 77,경기도 광주시 문형동 749-5,,,,,,,2024-05-02 2:40
,반려동물서비스,동물장묘업,펫포레스트 반려동물장례식장 김포점,경기도 김포시 통진읍 고정로 308,경기도 김포시 통진읍 귀전리 167,,,,,,,2024-04-11 2:40
,반려동물서비스,동물장묘업,펫포레스트 반려동물장례식장 남양주점,"경기도 남양주시 와부읍 수레로 699, 지하1층",경기도 남양주시 와부읍 월문리 114-1,,,,,,,2025-05-31 2:40
,반려동물서비스,동물장묘업,펫포유(PET FOR YOU),세종특별자치시 장군면 정동길 76,세종특별자치시 장군면 금암리 88-1,,,1533-4426,,,,2022-10-16 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물 장례식장 경기광주점,경기도 광주시 초월읍 산수로 409-11,경기도 광주시 초월읍 신월리 592-19,,,,,,,2024-02-11 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물 장례식장 세종점,세종특별자치시 부강면 시목부강로 620,세종특별자치시 부강면 부강리 658-2,,,,,,,2024-02-04 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 김포점,경기도 김포시 월곶면 애기봉로 262,경기도 김포시 월곶면 개곡리 810-1,,,1588-2888,,,,2024-02-11 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 김해점,경상남도 김해시 한림면 안하로 102,경상남도 김해시 한림면 안하리 264-12,,,1811-8044,,,,2025-07-31 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 양주점,경기도 양주시 광적면 부흥로 145,경기도 양주시 광적면 비암리 583-4,,,031-878-7779,,,,2024-06-06 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 용인점,경기도 용인시 처인구 양지읍 중부대로2670번길 16-19,경기도 용인시 처인구 양지읍 추계리 109-1,,,,,,,2026-01-31 2:40
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 화성1호점,경기도 화성시 만세구 팔탄면 독곡길 24-42,경기도 화성시 만세구 팔탄면 창곡리 925-6,,,,,,,2026-02-01 11:42
,반려동물서비스,동물장묘업,포포즈 반려동물장례식장 화성2호점,경기도 화성시 만세구 서신면 안벼슬길102번길 165,경기도 화성시 만세구 서신면 사곶리 5-18,,,,,,,2026-02-01 11:42
,반려동물서비스,동물장묘업,하늘강아지 반려동물 장례식장,경기도 광주시 초월읍 선장동길 31-3,경기도 광주시 초월읍 선동리 386-5,,,,,,,2024-08-23 2:40
,반려동물서비스,동물장묘업,하얀민들레,경상북도 청도군 화양읍 남성현로 852,경상북도 청도군 화양읍 송금리 83,,,,,,,2023-05-10 2:40
,반려동물서비스,동물장묘업,한별 리멤버파크,경상남도 함안군 법수면 이묵골로 135-3,경상남도 함안군 법수면 대송리 10-7번지,,,055-582-0042,,,,2019-07-28 2:21
,반려동물서비스,동물장묘업,한별 반려동물 장례식장,"경상남도 창원시 진해구 진해대로 2507, 주식회사어울림 (용원동)",경상남도 창원시 진해구 용원동 11 주식회사어울림,,,,,,,2023-11-25 2:40
,반려동물서비스,동물장묘업,해늘마루,전라남도 목포시 고하대로 1140-17(대양동),전라남도 목포시 대양동 756-10,,,061-273-4000,,,,2022-10-21 2:40
,반려동물서비스,동물장묘업,해피펫,전북특별자치도 완주군 이서면 팥죽이로 205-7,전북특별자치도 완주군 이서면 은교리 508,,,063-242-2114,,,,2024-01-19 1:16
,반려동물서비스,미용,24시 애견미용,경기도 부천시 경인로 294,경기도 부천시 심곡본동 796-11,37.48254755,126.788203,,정보없음,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,331멍발소,서울특별시 동대문구 제기로20길 34-1,서울특별시 동대문구 제기동 331,37.5850119,127.041494,0507-1390-3310,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,521펫살롱,부산광역시 연제구 거제대로178번길 55-1,부산광역시 연제구 거제동 41-5,35.18396239,129.0734,0507-1347-9521,"일~화, 목 10:00~17:00, 토 10:00~19:00","매주 수, 금",모두 가능,2022-11-30
,반려동물서비스,미용,BAMS 강아지 미용실,부산광역시 수영구 남천동로16번길 20,부산광역시 수영구 남천동 17-17,35.14188715,129.109596,0507-1490-1293,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,BOB애완용품아울렛 계림점,광주광역시 북구 필문대로 11,광주광역시 북구 풍향동 603-36,35.16474755,126.920958,062-672-1072,매일 10:00~21:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,I Love 댕댕,경기도 오산시 법원로15번길 46,경기도 오산시 궐동 703-7,37.15537422,127.053557,031-376-0216,수~월 10:00~19:00,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,JOOZOO 이발소,인천광역시 서구 청라에메랄드로133번길 26,인천광역시 서구 청라동 129-8,37.53670283,126.656256,0507-1430-2086,화~일 10:00~21:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,J펫살롱,울산광역시 남구 왕생로86번길 22-1,울산광역시 남구 달동 1350-20,35.54149851,129.332867,0507-1430-8737,목~화 09:00~19:00,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,Mr사랑짱애견미용샵,대구광역시 동구 율하동로8길 16,대구광역시 동구 율하동 1621,35.86158088,128.70285,0507-1335-3190,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,SD애견미용학원 사당점,서울특별시 동작구 동작대로 49,서울특별시 동작구 사당동 1019-46,37.48105538,126.981497,02-583-0919,매일 00:00~24:00,연중무휴,해당없음,2025-03-24
,반려동물서비스,미용,SM펫살롱,경기도 의정부시 금신로 411,경기도 의정부시 금오동 382-8,37.74915048,127.053903,0507-1374-1666,매일 00:00~24:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,THE예쁘개,경기도 수원시 장안구 장안로 23-1,경기도 수원시 장안구 영화동 424-18,37.28707481,127.005845,031-258-7644,월~토 10:00~17:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,VIP애견미용샵,충청북도 청주시 청원구 오창읍 양청택지로 124-10,충청북도 청주시 청원구 오창읍 양청리 733-10,36.71610027,127.42155,0507-1382-1833,매일 10:00~21:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,i앤U애견미용샵,경기도 성남시 수정구 위례서로 16,경기도 성남시 수정구 창곡동 557-6,37.46650602,127.136762,031-604-0975,금~수 10:00~19:00,매주 목요일,모두 가능,2022-11-30
,반려동물서비스,미용,the D왈G 샾,경기도 남양주시 오남읍 진건오남로 516-53,경기도 남양주시 오남읍 오남리 425,37.67940617,127.21358,,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,the예쁘개 2호점,경기도 고양시 일산동구 무궁화로141번길 70,경기도 고양시 일산동구 정발산동 1162-4,37.67145801,126.774042,031-925-1150,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,가람펫,경기도 광주시 광주대로 107,경기도 광주시 송정동 58-9,37.41631382,127.259596,031-763-0079,"월~금 10:00~21:00, 토~일 10:00~20:00",연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,가을애견미용실,충청남도 천안시 서북구 쌍용대로 43-20,충청남도 천안시 서북구 쌍용동 1215,36.80012192,127.131101,,"월~화, 목~금 10:00~18:00","매주 수,토,일",모두 가능,2022-11-30
,반려동물서비스,미용,가이아펫,경기도 용인시 수지구 신봉1로 62,경기도 용인시 수지구 신봉동 25-1,37.32260554,127.078584,031-263-6332,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,가장아름답개,강원도 속초시 교동로1길 8,강원도 속초시 교동 658-49,38.20012916,128.580744,0507-1378-8981,매일 11:00~22:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,감성있개,서울특별시 중랑구 봉화산로 232,서울특별시 중랑구 신내동 405-5,37.60786117,127.09853,,월~토 09:30~17:30,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강남애니펫샵,경기도 하남시 신평로 168,경기도 하남시 신장동 315-2,37.54714391,127.211452,070-7795-8875,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강냥이와친구들,경기도 용인시 처인구 포곡읍 포곡로 305,경기도 용인시 처인구 포곡읍 삼계리 485-11,37.28163944,127.233134,031-334-6950,매일 00:00~24:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강릉애견미용아카데미,강원도 강릉시 솔올로5번길 33,강원도 강릉시 교동 1891-3,37.76391246,128.874957,033-644-4144,월~토10:00~18:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강변애견미용,경기도 안성시 낙원길 128,경기도 안성시 낙원동 403-1,37.00536704,127.276194,,월~토 10:00~18:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강사모백화점,인천광역시 미추홀구 인하로 247,인천광역시 미추홀구 주안동 1436-17,37.44845674,126.675685,032-206-4545,월~토 10:00~20:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강사모애견백화점,경기도 부천시 성지로 89-1,경기도 부천시 원종동 339-9,37.52710561,126.811036,032-681-4544,월~토 10:00~21:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강생이꼬까,경기도 구리시 아차산로432번길 22,경기도 구리시 교문동 759-7,37.59344754,127.132619,,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,강생이네,경상남도 밀양시 미리벌중앙로 10,경상남도 밀양시 삼문동 760,35.47987662,128.75286,,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지 그리다,전라북도 전주시 완산구 덕적골1길 22,전라북도 전주시 완산구 평화동1가 569-13,35.79577974,127.138636,0507-1307-5913,화~일 10:00~19:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지 살롱,경상남도 김해시 분성로 14-1,경상남도 김해시 외동 883,35.23238166,128.849035,0507-1465-0916,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강아지 지니,울산광역시 동구 봉수로 172,울산광역시 동구 화정동 149-1,35.50276498,129.416954,052-252-0101,매일 10:00~22:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강아지공작소,대전광역시 유성구 계룡로16번길 37-18,대전광역시 유성구 구암동 590-15,36.35451599,127.332267,0507-1366-3297,수~일 10:00~18:00,"매주 월, 화",모두 가능,2022-11-30
,반려동물서비스,미용,강아지군대가는날,서울특별시 구로구 고척로27길 48,서울특별시 구로구 개봉동 118-6,37.50408665,126.846696,02-2060-4220,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지꼬순내,경기도 평택시 신장로 167,경기도 평택시 신장동 53-7,37.08954074,127.052484,0507-1362-6552,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,강아지꿈,강원도 원주시 남산로 178,강원도 원주시 학성동 1061-8,37.35190376,127.94047,0507-1341-1787,매일 10:00~18:00,휴무일 변동,모두 가능,2022-11-30
,반려동물서비스,미용,강아지나라,울산광역시 울주군 온산읍 덕신로 246,울산광역시 울주군 온산읍 덕신리 563-2,35.43320885,129.308279,052-237-1171,"월~금 10:00~18:00, 토 10:00~14:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지나라,전라북도 김제시 남북로 165-1,전라북도 김제시 요촌동 514-16,35.7989156,126.884471,063-548-5222,"월~토 09:00~22:00, 일 12:00~18:00",매주 일요일 (미용만),모두 가능,2022-11-30
,반려동물서비스,미용,강아지놀이터,서울특별시 광진구 아차산로 458,서울특별시 광진구 구의동 218-1,37.53934262,127.093196,02-455-5582,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지당,부산광역시 동래구 명장로63번길 132,부산광역시 동래구 명장동 489-30,35.20941166,129.104634,,화~일 10:00~19:00,매주 매주 월요일(호텔 연중무휴),모두 가능,2022-11-30
,반려동물서비스,미용,강아지똥,경기도 안양시 만안구 삼덕로 46-1,경기도 안양시 만안구 안양동 707-118,37.39370161,126.920672,031-441-5755,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강아지똥,경상남도 김해시 내외중앙로 72,경상남도 김해시 내동 1143-3,35.23619031,128.867324,055-335-4253,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,강아지랑고양이,강원도 속초시 번영로 69,강원도 속초시 금호동 625-34,38.20595731,128.584823,033-632-0809,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,강아지마을,강원도 태백시 황지로 125,강원도 태백시 황지동 51-3,37.17004489,128.991942,033-554-1548,월~토 11:00~16:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지마을,충청남도 천안시 서북구 쌍용12길 10-4,충청남도 천안시 서북구 쌍용동 1949,36.8029988,127.119569,041-572-0045,매일 09:30~20:00,"2, 4째주 일요일",모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실,경기도 광주시 초월읍 무들로 56-3,경기도 광주시 초월읍 대쌍령리 93-13,37.38721948,127.294874,031-765-9079,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실,경상남도 김해시 함박로 16,경상남도 김해시 외동 1212-3,35.23337412,128.855718,055-325-3662,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실,경상남도 창녕군 영산면 영산중앙길 47,경상남도 창녕군 영산면 성내리 523,35.456493,128.532186,,월~토 10:00~18:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실,세종특별자치시 조치원읍 대첩로 36,세종특별자치시 조치원읍 신흥리 63-4,36.59568365,127.292063,,월~토 11:00~20:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실,제주특별자치도 서귀포시 정방로 12,제주특별자치도 서귀포시 서귀동 195-2,33.24762171,126.567747,,월~금 09:00~17:30,"매주 토, 일",모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실502,서울특별시 중랑구 용마공원로 16,서울특별시 중랑구 망우동 408-2,37.59420281,127.101065,,월~토 10:00~20:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지미용실왕왕,서울특별시 마포구 마포대로11길 92,서울특별시 마포구 염리동 27-110,37.54891874,126.949292,02-704-4993,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지빵,울산광역시 남구 왕생로66번길 24,울산광역시 남구 달동 1366-10,35.53965699,129.333743,0507-1327-0025,화~일 10:30~21:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,강아지사랑,대전광역시 서구 가수원동 762,대전광역시 서구 가수원로 106,36.30374257,127.350469,042-543-7065,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,강아지산책,충청남도 계룡시 엄사면 번영2길 4-39,충청남도 계룡시 엄사면 엄사리 191-7,36.289482,127.239738,042-551-0724,화~토 10:00~18:30,매주 월요일,모두 가능,2022-11-30
